study_id,item_id,item_filename,item_cdn_url,tester_id,tester_external_id,tester_display_name,tester_tags,tester_quality_grade,tester_quality_grade_item,test_item_display_order,aoi_id,aoi_name,aoi_item_parts,aoi_size_percents,aoi_time_range_from_ms,aoi_time_range_to_ms,aoi_fixation_total_count,aoi_fixation_average_duration_ms,aoi_fixation_ttff_ms,aoi_fixation_average_total_time_spent_ms,aoi_fixation_first_fixation_average_duration_ms,notes
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,4c453528-0f26-4681-97e3-2a6bb075da55,,"khj, Female, 24",,5,5,3,b2bde8a6-2e06-46ae-921d-dca51e3d70aa,avatar,"[{""areaPoints"":{""topLeft"":{""xPx"":1,""yPx"":0},""bottomRight"":{""xPx"":841,""yPx"":585}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.62121212121212,""widthPercents"":50,""heightPercents"":49.24242424242424}}]",24.621212121212,500,40000,6,293,653,1755,127,"RealEye v8.14.2; FixationFilterSettings [gazePointInterpolationHz = 60; gazePointInterpolationMaxGapMs = 50; gazeVelocityThreshold = 180; minFixationDurationMs = 100; noiseReductionLevel = 21]; TestCriteria [;isGenderMale=true;isGenderFemale=true;isGenderOther=true;isGenderUnknown=true;qualityMin=1;qualityMax=6;isTesterTypeRealEye=true;isTesterTypeNonRealEye=true]; 2022-01-20T10:08:31+00:00"
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,4c453528-0f26-4681-97e3-2a6bb075da55,,"khj, Female, 24",,5,5,3,bdb53d04-7c22-43c6-9997-81979a1f2ebd,doswiadczenie_zawodowe,"[{""areaPoints"":{""topLeft"":{""xPx"":842,""yPx"":0},""bottomRight"":{""xPx"":1678,""yPx"":587}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.58774250440917,""widthPercents"":49.76190476190476,""heightPercents"":49.41077441077441}}]",24.587742504409,500,40000,28,514,14672,14401,167,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,4c453528-0f26-4681-97e3-2a6bb075da55,,"khj, Female, 24",,5,5,3,f76ce316-a2ec-421b-a9a6-b59f9f93ec84,"wyksztalcenie ","[{""areaPoints"":{""topLeft"":{""xPx"":840,""yPx"":592},""bottomRight"":{""xPx"":1678,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.98246352413019,""widthPercents"":49.88095238095238,""heightPercents"":50.08417508417509}}]",24.98246352413,500,40000,23,421,8751,9682,372,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,4c453528-0f26-4681-97e3-2a6bb075da55,,"khj, Female, 24",,5,5,3,fb34f810-dddd-465a-b6fc-f9fa43ed5f0c,zainteresowania,"[{""areaPoints"":{""topLeft"":{""xPx"":0,""yPx"":586},""bottomRight"":{""xPx"":840,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":25.294612794612796,""widthPercents"":50,""heightPercents"":50.58922558922559}}]",25.294612794613,500,40000,16,459,2694,7350,600,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,be1eaac1-7d51-4601-b2d4-da48fb673ac9,,"Anonymous, Male, 22",,4,3,4,b2bde8a6-2e06-46ae-921d-dca51e3d70aa,avatar,"[{""areaPoints"":{""topLeft"":{""xPx"":1,""yPx"":0},""bottomRight"":{""xPx"":841,""yPx"":585}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.62121212121212,""widthPercents"":50,""heightPercents"":49.24242424242424}}]",24.621212121212,500,40000,3,296,1427,889,265,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,be1eaac1-7d51-4601-b2d4-da48fb673ac9,,"Anonymous, Male, 22",,4,3,4,bdb53d04-7c22-43c6-9997-81979a1f2ebd,doswiadczenie_zawodowe,"[{""areaPoints"":{""topLeft"":{""xPx"":842,""yPx"":0},""bottomRight"":{""xPx"":1678,""yPx"":587}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.58774250440917,""widthPercents"":49.76190476190476,""heightPercents"":49.41077441077441}}]",24.587742504409,500,40000,5,366,2696,1828,1016,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,be1eaac1-7d51-4601-b2d4-da48fb673ac9,,"Anonymous, Male, 22",,4,3,4,f76ce316-a2ec-421b-a9a6-b59f9f93ec84,"wyksztalcenie ","[{""areaPoints"":{""topLeft"":{""xPx"":840,""yPx"":592},""bottomRight"":{""xPx"":1678,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.98246352413019,""widthPercents"":49.88095238095238,""heightPercents"":50.08417508417509}}]",24.98246352413,500,40000,29,403,4044,11675,625,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,be1eaac1-7d51-4601-b2d4-da48fb673ac9,,"Anonymous, Male, 22",,4,3,4,fb34f810-dddd-465a-b6fc-f9fa43ed5f0c,zainteresowania,"[{""areaPoints"":{""topLeft"":{""xPx"":0,""yPx"":586},""bottomRight"":{""xPx"":840,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":25.294612794612796,""widthPercents"":50,""heightPercents"":50.58922558922559}}]",25.294612794613,500,40000,29,317,682,9187,477,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,d00e8b4b-ce01-4132-9222-0ca80771f956,,"jbs, Male, 27",,5,5,2,b2bde8a6-2e06-46ae-921d-dca51e3d70aa,avatar,"[{""areaPoints"":{""topLeft"":{""xPx"":1,""yPx"":0},""bottomRight"":{""xPx"":841,""yPx"":585}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.62121212121212,""widthPercents"":50,""heightPercents"":49.24242424242424}}]",24.621212121212,500,40000,18,350,510,6305,117,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,d00e8b4b-ce01-4132-9222-0ca80771f956,,"jbs, Male, 27",,5,5,2,bdb53d04-7c22-43c6-9997-81979a1f2ebd,doswiadczenie_zawodowe,"[{""areaPoints"":{""topLeft"":{""xPx"":842,""yPx"":0},""bottomRight"":{""xPx"":1678,""yPx"":587}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.58774250440917,""widthPercents"":49.76190476190476,""heightPercents"":49.41077441077441}}]",24.587742504409,500,40000,27,484,1511,13061,263,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,d00e8b4b-ce01-4132-9222-0ca80771f956,,"jbs, Male, 27",,5,5,2,f76ce316-a2ec-421b-a9a6-b59f9f93ec84,"wyksztalcenie ","[{""areaPoints"":{""topLeft"":{""xPx"":840,""yPx"":592},""bottomRight"":{""xPx"":1678,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.98246352413019,""widthPercents"":49.88095238095238,""heightPercents"":50.08417508417509}}]",24.98246352413,500,40000,15,499,17863,7478,590,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,d00e8b4b-ce01-4132-9222-0ca80771f956,,"jbs, Male, 27",,5,5,2,fb34f810-dddd-465a-b6fc-f9fa43ed5f0c,zainteresowania,"[{""areaPoints"":{""topLeft"":{""xPx"":0,""yPx"":586},""bottomRight"":{""xPx"":840,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":25.294612794612796,""widthPercents"":50,""heightPercents"":50.58922558922559}}]",25.294612794613,500,40000,22,319,12516,7014,233,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,50b2895d-4f40-46ab-a603-e5166c4bf6bf,,"., Female, 21",,4,5,4,b2bde8a6-2e06-46ae-921d-dca51e3d70aa,avatar,"[{""areaPoints"":{""topLeft"":{""xPx"":1,""yPx"":0},""bottomRight"":{""xPx"":841,""yPx"":585}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.62121212121212,""widthPercents"":50,""heightPercents"":49.24242424242424}}]",24.621212121212,500,40000,57,269,639,15316,110,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,50b2895d-4f40-46ab-a603-e5166c4bf6bf,,"., Female, 21",,4,5,4,bdb53d04-7c22-43c6-9997-81979a1f2ebd,doswiadczenie_zawodowe,"[{""areaPoints"":{""topLeft"":{""xPx"":842,""yPx"":0},""bottomRight"":{""xPx"":1678,""yPx"":587}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.58774250440917,""widthPercents"":49.76190476190476,""heightPercents"":49.41077441077441}}]",24.587742504409,500,40000,9,195,2830,1758,192,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,50b2895d-4f40-46ab-a603-e5166c4bf6bf,,"., Female, 21",,4,5,4,f76ce316-a2ec-421b-a9a6-b59f9f93ec84,"wyksztalcenie ","[{""areaPoints"":{""topLeft"":{""xPx"":840,""yPx"":592},""bottomRight"":{""xPx"":1678,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.98246352413019,""widthPercents"":49.88095238095238,""heightPercents"":50.08417508417509}}]",24.98246352413,500,40000,8,246,5687,1967,172,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,50b2895d-4f40-46ab-a603-e5166c4bf6bf,,"., Female, 21",,4,5,4,fb34f810-dddd-465a-b6fc-f9fa43ed5f0c,zainteresowania,"[{""areaPoints"":{""topLeft"":{""xPx"":0,""yPx"":586},""bottomRight"":{""xPx"":840,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":25.294612794612796,""widthPercents"":50,""heightPercents"":50.58922558922559}}]",25.294612794613,500,40000,33,250,2410,8253,264,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,04556054-82d6-478e-ba33-45ca0da8649a,,Anonymous,,5,5,1,b2bde8a6-2e06-46ae-921d-dca51e3d70aa,avatar,"[{""areaPoints"":{""topLeft"":{""xPx"":1,""yPx"":0},""bottomRight"":{""xPx"":841,""yPx"":585}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.62121212121212,""widthPercents"":50,""heightPercents"":49.24242424242424}}]",24.621212121212,500,40000,13,239,580,3104,188,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,04556054-82d6-478e-ba33-45ca0da8649a,,Anonymous,,5,5,1,bdb53d04-7c22-43c6-9997-81979a1f2ebd,doswiadczenie_zawodowe,"[{""areaPoints"":{""topLeft"":{""xPx"":842,""yPx"":0},""bottomRight"":{""xPx"":1678,""yPx"":587}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.58774250440917,""widthPercents"":49.76190476190476,""heightPercents"":49.41077441077441}}]",24.587742504409,500,40000,24,346,1209,8314,136,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,04556054-82d6-478e-ba33-45ca0da8649a,,Anonymous,,5,5,1,f76ce316-a2ec-421b-a9a6-b59f9f93ec84,"wyksztalcenie ","[{""areaPoints"":{""topLeft"":{""xPx"":840,""yPx"":592},""bottomRight"":{""xPx"":1678,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.98246352413019,""widthPercents"":49.88095238095238,""heightPercents"":50.08417508417509}}]",24.98246352413,500,40000,39,284,5252,11060,160,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,04556054-82d6-478e-ba33-45ca0da8649a,,Anonymous,,5,5,1,fb34f810-dddd-465a-b6fc-f9fa43ed5f0c,zainteresowania,"[{""areaPoints"":{""topLeft"":{""xPx"":0,""yPx"":586},""bottomRight"":{""xPx"":840,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":25.294612794612796,""widthPercents"":50,""heightPercents"":50.58922558922559}}]",25.294612794613,500,40000,24,326,8293,7823,721,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,f95a4810-47b4-4ccd-ba51-902779712c91,,"Anonymous, Male, 21",,5,5,8,b2bde8a6-2e06-46ae-921d-dca51e3d70aa,avatar,"[{""areaPoints"":{""topLeft"":{""xPx"":1,""yPx"":0},""bottomRight"":{""xPx"":841,""yPx"":585}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.62121212121212,""widthPercents"":50,""heightPercents"":49.24242424242424}}]",24.621212121212,500,40000,15,287,614,4308,387,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,f95a4810-47b4-4ccd-ba51-902779712c91,,"Anonymous, Male, 21",,5,5,8,bdb53d04-7c22-43c6-9997-81979a1f2ebd,doswiadczenie_zawodowe,"[{""areaPoints"":{""topLeft"":{""xPx"":842,""yPx"":0},""bottomRight"":{""xPx"":1678,""yPx"":587}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.58774250440917,""widthPercents"":49.76190476190476,""heightPercents"":49.41077441077441}}]",24.587742504409,500,40000,38,395,12303,14996,123,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,f95a4810-47b4-4ccd-ba51-902779712c91,,"Anonymous, Male, 21",,5,5,8,f76ce316-a2ec-421b-a9a6-b59f9f93ec84,"wyksztalcenie ","[{""areaPoints"":{""topLeft"":{""xPx"":840,""yPx"":592},""bottomRight"":{""xPx"":1678,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.98246352413019,""widthPercents"":49.88095238095238,""heightPercents"":50.08417508417509}}]",24.98246352413,500,40000,24,308,8674,7395,1007,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,f95a4810-47b4-4ccd-ba51-902779712c91,,"Anonymous, Male, 21",,5,5,8,fb34f810-dddd-465a-b6fc-f9fa43ed5f0c,zainteresowania,"[{""areaPoints"":{""topLeft"":{""xPx"":0,""yPx"":586},""bottomRight"":{""xPx"":840,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":25.294612794612796,""widthPercents"":50,""heightPercents"":50.58922558922559}}]",25.294612794613,500,40000,10,495,2292,4945,465,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,38dd7ffb-94c7-43f4-9bf0-a9dc04c51bf2,,"Anonymous, Male, 23",,4,4,8,b2bde8a6-2e06-46ae-921d-dca51e3d70aa,avatar,"[{""areaPoints"":{""topLeft"":{""xPx"":1,""yPx"":0},""bottomRight"":{""xPx"":841,""yPx"":585}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.62121212121212,""widthPercents"":50,""heightPercents"":49.24242424242424}}]",24.621212121212,500,40000,7,303,678,2121,141,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,38dd7ffb-94c7-43f4-9bf0-a9dc04c51bf2,,"Anonymous, Male, 23",,4,4,8,bdb53d04-7c22-43c6-9997-81979a1f2ebd,doswiadczenie_zawodowe,"[{""areaPoints"":{""topLeft"":{""xPx"":842,""yPx"":0},""bottomRight"":{""xPx"":1678,""yPx"":587}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.58774250440917,""widthPercents"":49.76190476190476,""heightPercents"":49.41077441077441}}]",24.587742504409,500,40000,13,256,2224,3327,132,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,38dd7ffb-94c7-43f4-9bf0-a9dc04c51bf2,,"Anonymous, Male, 23",,4,4,8,f76ce316-a2ec-421b-a9a6-b59f9f93ec84,"wyksztalcenie ","[{""areaPoints"":{""topLeft"":{""xPx"":840,""yPx"":592},""bottomRight"":{""xPx"":1678,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.98246352413019,""widthPercents"":49.88095238095238,""heightPercents"":50.08417508417509}}]",24.98246352413,500,40000,33,335,2458,11066,486,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,38dd7ffb-94c7-43f4-9bf0-a9dc04c51bf2,,"Anonymous, Male, 23",,4,4,8,fb34f810-dddd-465a-b6fc-f9fa43ed5f0c,zainteresowania,"[{""areaPoints"":{""topLeft"":{""xPx"":0,""yPx"":586},""bottomRight"":{""xPx"":840,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":25.294612794612796,""widthPercents"":50,""heightPercents"":50.58922558922559}}]",25.294612794613,500,40000,41,364,3986,14940,429,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,4c9e3d04-a78d-4f46-b217-24368114a82a,,"michal, Male, 22",,4,5,5,b2bde8a6-2e06-46ae-921d-dca51e3d70aa,avatar,"[{""areaPoints"":{""topLeft"":{""xPx"":1,""yPx"":0},""bottomRight"":{""xPx"":841,""yPx"":585}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.62121212121212,""widthPercents"":50,""heightPercents"":49.24242424242424}}]",24.621212121212,500,40000,13,229,1498,2975,207,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,4c9e3d04-a78d-4f46-b217-24368114a82a,,"michal, Male, 22",,4,5,5,bdb53d04-7c22-43c6-9997-81979a1f2ebd,doswiadczenie_zawodowe,"[{""areaPoints"":{""topLeft"":{""xPx"":842,""yPx"":0},""bottomRight"":{""xPx"":1678,""yPx"":587}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.58774250440917,""widthPercents"":49.76190476190476,""heightPercents"":49.41077441077441}}]",24.587742504409,500,40000,15,327,3466,4909,673,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,4c9e3d04-a78d-4f46-b217-24368114a82a,,"michal, Male, 22",,4,5,5,f76ce316-a2ec-421b-a9a6-b59f9f93ec84,"wyksztalcenie ","[{""areaPoints"":{""topLeft"":{""xPx"":840,""yPx"":592},""bottomRight"":{""xPx"":1678,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":24.98246352413019,""widthPercents"":49.88095238095238,""heightPercents"":50.08417508417509}}]",24.98246352413,500,40000,38,272,5115,10349,127,
d155b055-9d26-4c3e-899b-2943ddae0867,a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d,"Adrianna Czarnecka.png",https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d155b055-9d26-4c3e-899b-2943ddae0867/project_lg_a6cc7e22-511c-41a6-b4cb-bcdb3aa1531d.jpg,4c9e3d04-a78d-4f46-b217-24368114a82a,,"michal, Male, 22",,4,5,5,fb34f810-dddd-465a-b6fc-f9fa43ed5f0c,zainteresowania,"[{""areaPoints"":{""topLeft"":{""xPx"":0,""yPx"":586},""bottomRight"":{""xPx"":840,""yPx"":1187}},""timeRange"":{""fromMs"":500,""toMs"":40000},""size"":{""overallPercents"":25.294612794612796,""widthPercents"":50,""heightPercents"":50.58922558922559}}]",25.294612794613,500,40000,29,284,2176,8250,304,
